17.92
17.48
16.92
17.49
17.36
17.38
17.24
17.14
16.77
16.67
16.61
16.82
17.46
17.77
17.8
17.8
18.07
18.07
18.01
17.64
18.44
18.72
19
19
18.93
19.02
19.84
20.11
19.99
20.48
20.05
19.25
19.35
19.03
19.51
20.17
20.14
21.23
21.62
22.46
22.73
22.17
23.15
24.75
26.42
26.57
27.65
28.6
28.24
28.05
27.92
28.46
31.43
32.59
32.03
29.24
28.89
31.53
32.46
37.92
41.41
43.81
46.71
44.57
46.17
46.37
43.62
39.72
36.9
37.85
35.46
33.67
32.02
27.96
26.1
27.81
27.55
26.62
26.9
26.5
27.34
27.97
28.05
28.16
27.49
28.5
28.31
27.76
29.04
29.66
29.74
28.66
29.99
30.89
32.88
32.24
33.19
34
33.39
32.67
32.92
31.56
30.25
27.2
26.8
28
29.9
28.44
28.3
28.26
27.23
25.85
24.29
24.23
23.46
23.58
23.06
22.83
22.8
21.61
20.6
