2105.52002,2105.52002,2077.59009,2085.51001,4509680000,2085.51001
2112.48999,2113.6499,2097.40991,2106.8501,4074970000,2106.8501
2108.3501,2116.04004,2094.88989,2114.76001,3546270000,2114.76001
2119.29004,2125.91992,2107.04004,2108.91992,3438750000,2108.91992
2112.80005,2120.91992,2112.80005,2117.68994,3375780000,2117.68994
2107.20996,2120.48999,2103.18994,2112.92993,3636670000,2112.92993
2098.27002,2109.97998,2091.05005,2107.95996,3348480000,2107.95996
2102.82007,2109.63989,2094.37988,2097.29004,3243410000,2097.29004
2084.11011,2103.93994,2084.11011,2100.3999,3000160000,2100.3999
2102.58008,2102.58008,2072.37012,2081.17993,3627600000,2081.17993
2105.95996,2111.30005,2100.02002,2104.98999,3434120000,2104.98999
2097.82007,2111.90991,2097.82007,2106.62988,4013760000,2106.62988
2092.28003,2098.62012,2083.23999,2095.84009,3301270000,2095.84009
2102.03003,2107.6499,2092.33008,2092.42993,2908420000,2092.42993
2091.51001,2102.61011,2091.51001,2102.06006,536200000,2102.06006
2081.29004,2093.31006,2074.29004,2091.17993,3172360000,2091.17993
2076.93994,2086.68994,2073.30005,2081.8999,3265330000,2081.8999
2080.79004,2089.81006,2076.1001,2076.33008,3065510000,2076.33008
2064.87012,2086.98999,2056.52002,2080.62012,3302970000,2080.62012
2060.03003,2072.16992,2057.32007,2066.95996,3095960000,2066.95996
2067.62988,2067.62988,2048.37988,2059.68994,3543270000,2059.68994
2084.05005,2084.05005,2067.04004,2067.88989,3376550000,2067.88989
2064.11011,2088.96997,2064.11011,2086.23999,2917690000,2086.23999
2055.78003,2062.83008,2052.95996,2061.02002,3008550000,2061.02002
2059.93994,2067.1499,2045.5,2056.1499,3510670000,2056.1499
2093.1001,2097.42993,2061.05005,2061.05005,3521140000,2061.05005
2103.93994,2107.62988,2091.5,2091.5,3189820000,2091.5
2107.98999,2114.86011,2104.41992,2104.41992,3267960000,2104.41992
2090.32007,2113.91992,2090.32007,2108.1001,5554120000,2108.1001
2098.68994,2098.68994,2085.56006,2089.27002,3305220000,2089.27002
2072.84009,2106.8501,2061.22998,2099.5,4128210000,2099.5
2080.59009,2080.59009,2065.08008,2074.28003,3221840000,2074.28003
2055.3501,2081.40991,2055.3501,2081.18994,3295600000,2081.18994
2064.56006,2064.56006,2041.17004,2053.3999,3498560000,2053.3999
2041.09998,2066.40991,2041.09998,2065.94995,3405860000,2065.94995
2044.68994,2050.08008,2039.68994,2040.23999,3406570000,2040.23999
2076.13989,2076.13989,2044.16003,2044.16003,3668900000,2044.16003
2072.25,2083.48999,2072.20996,2079.42993,3349090000,2079.42993
2100.90991,2100.90991,2067.27002,2071.26001,3853570000,2071.26001
2098.54004,2104.25,2095.21997,2101.04004,3103030000,2101.04004
2107.71997,2107.71997,2094.48999,2098.53003,3421110000,2098.53003
2115.76001,2115.76001,2098.26001,2107.78003,3262300000,2107.78003
2105.22998,2117.52002,2104.5,2117.38989,3409490000,2117.38989
2110.87988,2112.73999,2103.75,2104.5,3547380000,2104.5
2113.90991,2113.90991,2103.76001,2110.73999,3408690000,2110.73999
2115.30005,2119.59009,2109.88989,2113.86011,3312340000,2113.86011
2109.1001,2117.93994,2105.87012,2115.47998,3199840000,2115.47998
2109.83008,2110.05005,2103,2109.65991,3093680000,2109.65991
2097.6499,2110.61011,2085.43994,2110.30005,3281600000,2110.30005
2099.25,2102.12988,2090.79004,2097.44995,3247100000,2097.44995
2099.15991,2100.22998,2092.1499,2099.67993,3370020000,2099.67993
2096.46997,2101.30005,2089.80005,2100.34009,3361750000,2100.34009
2088.78003,2097.03003,2086.69995,2096.98999,3527450000,2096.98999
2069.97998,2088.53003,2069.97998,2088.47998,3788350000,2088.47998
2068.55005,2073.47998,2057.98999,2068.53003,3596860000,2068.53003
2049.37988,2070.86011,2048.62012,2068.59009,3669850000,2068.59009
2053.46997,2056.15991,2041.88,2046.73999,3549540000,2046.73999
2062.28003,2072.3999,2049.96997,2055.46997,4232970000,2055.46997
2043.44995,2063.55005,2043.44995,2062.52002,3821990000,2062.52002
2048.86011,2054.73999,2036.71997,2041.51001,4141920000,2041.51001
2022.70996,2050.30005,2022.70996,2050.03003,4615900000,2050.03003
1996.67004,2021.66003,1980.90002,2020.84998,4008330000,2020.84998
2019.34998,2023.31995,1993.38,1994.98999,4538650000,1994.98999
2002.44995,2024.64001,1989.18005,2021.25,4127140000,2021.25
2032.33997,2042.48999,2001.48999,2002.16003,4067530000,2002.16003
2047.85999,2047.85999,2019.91003,2029.55005,3329810000,2029.55005
2050.41992,2057.62012,2040.96997,2057.09009,3465760000,2057.09009
2062.97998,2062.97998,2050.54004,2051.82007,3573560000,2051.82007
2034.30005,2064.62012,2026.38,2063.1499,4176050000,2063.1499
2020.18994,2038.29004,2012.04004,2032.12,3730070000,2032.12
2020.76001,2028.93994,2004.48999,2022.55005,3944340000,2022.55005
1992.25,2020.45996,1988.12,2019.42004,4056410000,2019.42004
2013.75,2021.34998,1991.46997,1992.67004,4276720000,1992.67004
2018.40002,2018.40002,1988.43994,2011.27002,4378680000,2011.27002
2031.57996,2056.92993,2008.25,2023.03003,4107300000,2023.03003
2046.13,2049.30005,2022.57996,2028.26001,3456460000,2028.26001
2063.44995,2064.42993,2038.32996,2044.81006,3364140000,2044.81006
2030.60999,2064.08008,2030.60999,2062.13989,3934010000,2062.13989
2005.55005,2029.60999,2005.55005,2025.90002,3805480000,2025.90002
2022.15002,2030.25,1992.43994,2002.60999,4460110000,2002.60999
2054.43994,2054.43994,2017.33997,2020.57996,3799120000,2020.57996
2058.8999,2072.36011,2046.04004,2058.19995,2708700000,2058.19995
2082.11011,2085.58008,2057.93994,2058.8999,2606070000,2058.8999
2088.48999,2088.48999,2079.53003,2080.3501,2440280000,2080.3501
2087.62988,2093.55005,2085.75,2090.57007,2452360000,2090.57007
2084.30005,2092.69995,2084.30005,2088.77002,1735230000,2088.77002
2083.25,2087.56006,2081.86011,2081.87988,1416980000,2081.87988
2081.47998,2086.72998,2079.77002,2082.16992,3043950000,2082.16992
2069.28003,2078.76001,2069.28003,2078.54004,3369520000,2078.54004
2061.04004,2077.8501,2061.03003,2070.6499,6465530000,2070.6499
2018.97998,2061.22998,2018.97998,2061.22998,4703380000,2061.22998
1973.77002,2016.75,1973.77002,2012.89001,4942370000,2012.89001
1986.70996,2016.89001,1972.56006,1972.73999,4958680000,1972.73999
2005.03003,2018.68994,1982.26001,1989.63,4361990000,1989.63
2030.35999,2032.25,2002.32996,2002.32996,4157650000,2002.32996
2027.92004,2055.53003,2027.92004,2035.32996,3917950000,2035.32996
2058.86011,2058.86011,2024.26001,2026.14001,4114440000,2026.14001
2056.55005,2060.6001,2034.17004,2059.82007,3970150000,2059.82007
2074.84009,2075.78003,2054.27002,2060.31006,3800990000,2060.31006
2072.78003,2079.46997,2070.81006,2075.37012,3419620000,2075.37012
2073.63989,2077.34009,2062.34009,2071.91992,3408340000,2071.91992
2067.44995,2076.28003,2066.6499,2074.33008,3612680000,2074.33008
2053.77002,2068.77002,2053.77002,2066.55005,3686650000,2066.55005
